y_plus_wavy,U_plus
0.0,0.0
1.976,-0.22648538626949813
4.263,-0.24214502102767144
4.264,-0.2576863903064136
6.91,0.043427704559978964
6.911,-0.031305505977999144
9.974,0.7507633370232211
13.519,1.9265479038854856
17.622,3.4436295750221313
22.37,5.088381463934966
27.865,6.649386917464352
34.225,8.011507248609849
41.584,9.158421174045863
41.585,9.161689836916807
50.102,10.130548498323622
59.959,10.959571166993104
59.96,10.961233049695402
71.367,11.685253901767243
71.368,11.686645321376723
84.57,12.333591263683333
99.849,12.920785394227588
99.85,12.921271784
117.531,13.457781405684482
117.532,13.457716135847988
137.995,13.947469706631036
137.996,13.946988234830174
161.678,14.386767071082758
161.679,14.38567366575709
161.68,14.387368116000001
189.087,14.767072557615517
189.088,14.766379988490804
220.806,15.072063227994828
220.807,15.069838673517243
220.808,15.07196035198659
257.515,15.274102401441379
257.516,15.2734474889
257.517,15.273232472546265
299.999,15.346775117663793
300.0,15.34484399689655
300.001,15.34675937432682
