y_plus_wavy,U_plus
0.0,0.0
1.925,0.6376316141080086
4.081,1.7214245020513068
6.496,3.0721684769610853
9.2,4.453850663074827
12.229,5.70679449181679
15.622,6.782030506096503
19.421,7.702391425090971
23.677,8.509800192895291
28.443,9.233182063597742
33.781,9.886658582956333
39.76,10.478998637481713
46.456,11.018113136484436
46.457,11.030629458555559
53.956,11.519354580959074
62.356,11.987032033333914
71.764,12.428429408382147
82.3,12.846639352337045
94.101,13.242903954863948
94.102,13.245748424722223
107.318,13.618255826786221
107.319,13.61954229475456
122.122,13.973189469910922
138.701,14.30452171182951
138.702,14.30437835875486
157.27,14.609358077892846
157.271,14.609728085447555
178.068,14.883347969458576
201.361,15.118749065247505
201.362,15.1187066852
227.449,15.3054318005825
227.45,15.305310264226948
256.668,15.427571311323307
256.669,15.427358816038542
289.393,15.471154107463178
289.394,15.471072550778853
