y_plus,U_plus
-0.001,0.0
0.0,0.0
0.001,0.0
1.997,0.0647147632665476
1.998,0.12297035966073422
1.999,0.027778620025527834
4.819,0.3476152674387485
4.82,0.4109995126572625
4.821,0.39893889984718156
4.822,0.3005069928220045
8.804,1.1402764367583669
8.805,1.1818341651754734
8.806,1.2566065395990091
8.807,1.1493951090855603
14.432,2.546416705748418
14.433,2.648273989175711
14.434,2.6019988059778694
22.378,4.435433618610006
22.379,4.482500562157586
22.38,4.501744240662148
33.599,6.714696073903265
33.6,6.7548650011807165
33.601,6.763684523143328
49.444,9.076231633623866
49.445,9.078636234867952
49.446,9.09787113219314
71.819,11.177206548595457
71.82,11.179134342244486
71.821,11.184340229565487
103.415,12.897590701485639
103.416,12.898571904311286
148.031,14.203154609557444
148.032,14.201478300778593
211.034,15.015148372552234
211.035,15.014947188527904
300.0,15.299337707038363
388.965,15.014945542936744
388.966,15.01514666150706
451.968,14.201476821090097
451.969,14.203153171847433
496.584,12.89857147282333
496.585,12.897590216748684
528.179,11.18434104022677
528.18,11.179135035748976
528.181,11.177207034218183
550.554,9.097872511387779
550.555,9.078637760744773
550.556,9.076232475949094
566.399,6.763685906290431
566.4,6.754866493274443
566.401,6.714696953237717
577.62,4.5017453318927805
577.621,4.482501518800826
577.622,4.435433945753188
585.566,2.6019996055731918
585.567,2.6482742970535913
585.568,2.5464169962707834
591.193,1.149394258991116
591.194,1.2566068180537637
591.195,1.1818344091184556
591.196,1.140276008273458
595.178,0.3005060242317823
595.179,0.39893941456546134
595.18,0.41099956367366997
595.181,0.34761491731873034
598.001,0.027778016281709193
598.002,0.12297036093247038
598.003,0.06471485541545668
599.999,0.0
600.0,0.0
600.001,0.0
