y_plus_wavy,U_plus
0.0,0.0
1.998,0.054976259921301084
1.999,0.0647147632665476
4.821,0.3832346106205005
8.806,1.2099707543238638
14.433,2.5985087120910157
22.379,4.477950205709902
33.6,6.743108974187651
49.445,9.087652533219526
71.82,11.180604601577603
103.415,12.899676509225507
103.416,12.897713101260388
148.031,14.2025099889524
148.032,14.20197255911008
211.034,15.01400154388234
211.035,15.016925630985838
299.999,15.298252418191668
300.0,15.298082521567338
300.001,15.301259786199077
