y_plus,U_plus
-2.927,0.0
-2.926,0.0
-0.915,-0.1768926577365819
-0.914,-0.1797637526538202
1.289,-0.3095432309943707
1.29,-0.31154098400031816
1.291,-0.3172645829718261
3.703,-0.3388644019666046
3.704,-0.33268343312332516
3.705,-0.3188179764531305
6.347,-0.1420237187645651
6.348,-0.11593022002594486
6.349,-0.12664708262531577
9.244,0.448437463767158
9.245,0.4586335346911768
12.416,1.450597791063939
12.417,1.490415853759332
15.891,2.8715849772349586
15.892,2.8882480802468393
19.696,4.467219244832155
19.697,4.4485770748617295
19.698,4.4538826833360865
23.865,5.962699946956316
23.866,5.969220708556352
28.43,7.283659689642802
28.431,7.2616205858697285
28.432,7.240728063987392
33.431,8.33279124853032
33.432,8.323787478414628
38.908,9.206224522224783
38.909,9.19787564274341
38.91,9.189459631858695
44.908,9.930565262773985
44.909,9.931113656421713
51.479,10.564257119210398
51.48,10.565997824291832
58.676,11.125251848870159
58.677,11.124936270595356
66.559,11.628047126669566
66.56,11.629104270807668
75.193,12.089101735513044
75.194,12.088818714475757
75.195,12.087220683665217
84.651,12.51375602434158
84.652,12.514043361360935
95.009,12.910103202156622
95.01,12.90990158915046
106.355,13.280505438114476
106.356,13.280056550871294
118.782,13.627066852468527
118.783,13.626646005521938
132.393,13.950543402359157
132.394,13.950818515268773
147.302,14.251861034293997
163.631,14.529200181889271
163.632,14.52854629001739
181.516,14.780249202191452
181.517,14.780029784816897
201.106,15.001468524751946
201.107,15.000895548499999
222.563,15.18801493369711
246.064,15.33336489080826
246.065,15.333028072377866
271.806,15.427409062215908
300.0,15.461039164391503
328.194,15.427409096035845
353.935,15.333028211765415
353.936,15.333364927095019
377.437,15.188015062446837
398.893,15.000896609408697
398.894,15.001468589288677
418.483,14.780030101247135
418.484,14.780249425356867
436.368,14.528548001726087
436.369,14.529200359735375
452.698,14.251861526840043
467.606,13.950819199153875
467.607,13.95054397999809
481.217,13.626647009322282
481.218,13.627067521432462
493.644,13.280057818405583
493.645,13.280506342105337
504.99,12.909902994400857
504.991,12.91010465549091
515.348,12.514045771544666
515.349,12.513757578354625
524.805,12.087227346913043
524.806,12.088820600988639
524.807,12.08910390343913
533.44,11.629107898375612
533.441,11.628050141308895
541.323,11.124941561419268
541.324,11.125255622470753
548.52,10.566005779148552
548.521,10.564261780925971
555.091,9.931124165638188
555.092,9.930570771436088
561.09,9.189483799504783
561.091,9.197882113164395
561.092,9.206232079803478
566.568,8.323799629761577
566.569,8.33279776103109
571.568,7.240767728204347
571.569,7.261626903557092
571.57,7.283667545982427
576.134,5.969240568570021
576.135,5.96270577372149
580.302,4.453926894363478
580.303,4.448581180239911
580.304,4.467228283948301
584.108,2.8882614857544877
584.109,2.871590308081247
587.583,1.490420365024142
587.584,1.4506050960268995
590.755,0.4586345468591292
590.756,0.4484426768437265
593.651,-0.12664844455432314
593.652,-0.11592713615675056
593.653,-0.14201889802452164
596.295,-0.31882085490717393
596.296,-0.33268378718959424
596.297,-0.33885822937367904
598.709,-0.31726667810799997
598.71,-0.3115415941456136
598.711,-0.3095401592167811
600.914,-0.17976422055666802
600.915,-0.176891197088572
602.926,0.0
602.927,0.0
