n_plus,U_plus
0.0,0.0
0.2506265664160401,-0.027636082177307113
0.5012531328320802,-0.055272164354614226
0.7518796992481203,-0.08290824653192133
1.0025062656641603,-0.10865041523606347
1.2531328320802004,-0.13152931244336247
1.5037593984962405,-0.15352113682844157
1.7543859649122806,-0.17400037246234562
2.0050125313283207,-0.19356321883426644
2.2556390977443606,-0.21268957739666433
2.506265664160401,-0.22987454477059047
2.756892230576441,-0.24394200765916998
3.007518796992481,-0.2568127924908944
3.258145363408521,-0.2683715382221092
3.508771929824561,-0.2793365693090394
3.7593984962406015,-0.2877989678379484
4.010025062656641,-0.29683161215115117
4.260651629072681,-0.305709783285019
4.511278195488721,-0.313032404672717
4.761904761904762,-0.3185409008024461
5.012531328320802,-0.3187847165582488
5.263157894736842,-0.31764265392398927
5.513784461152882,-0.3125443977844465
5.764411027568922,-0.3043098092903827
6.015037593984962,-0.2951747290787282
6.265664160401002,-0.28522500057967215
6.516290726817042,-0.2735363596805746
6.7669172932330826,-0.2570359932477345
7.017543859649122,-0.23877159308751578
7.268170426065162,-0.21936556040209523
7.518796992481203,-0.19877248941550102
7.769423558897243,-0.17425112417351007
8.020050125313283,-0.14777140354307655
8.270676691729323,-0.11691873181842606
8.521303258145362,-0.08492990170431038
8.771929824561402,-0.05116506344461908
9.022556390977442,-0.015201755081837392
9.273182957393484,0.022453850158505772
9.523809523809524,0.06260299925118429
9.774436090225564,0.1042137955601212
10.025062656641603,0.14740041740133591
10.275689223057643,0.1917292189514668
10.526315789473683,0.23743046888769778
10.776942355889723,0.28513921324518327
11.027568922305765,0.3334903586380628
11.278195488721805,0.38750224414151574
11.528822055137844,0.4415141296449687
11.779448621553884,0.4981444852524833
12.030075187969924,0.5561265759395985
12.280701754385964,0.614275202446165
12.531328320802004,0.6746161743532666
12.781954887218044,0.7349571462603682
13.032581453634084,0.7964099044184023
13.283208020050125,0.8601577837941817
13.533834586466165,0.9239056631699608
13.784461152882205,0.9890856361099214
14.035087719298245,1.056264415476781
14.285714285714285,1.1234431948436407
14.536340852130325,1.1923561033339851
14.786967418546364,1.2647276229024056
15.037593984962406,1.3370991424708265
15.288220551378446,1.4096864741226263
15.538847117794486,1.4853534749016621
15.789473684210526,1.561020475680698
16.040100250626566,1.6366874764597337
16.290726817042607,1.7132094200652646
16.541353383458645,1.7902991581964414
16.791979949874687,1.8673888963276188
17.042606516290725,1.9444786344587957
17.293233082706767,2.022992034367294
17.543859649122805,2.1016151201916533
17.794486215538846,2.180238206016014
18.045112781954884,2.2588709493855355
18.295739348370926,2.337764767994123
18.546365914786968,2.4166585866027104
18.796992481203006,2.4955524052112965
19.047619047619047,2.574446223819884
19.298245614035086,2.6544817193254238
19.548872180451127,2.7346310803544456
19.799498746867165,2.814780441383466
20.050125313283207,2.894929802412488
20.30075187969925,2.9758629197559303
20.551378446115287,3.05747624491707
20.80200501253133,3.13908957007821
21.052631578947366,3.2207028952393486
21.303258145363408,3.3023162204004897
21.553884711779446,3.38307987978179
21.804511278195488,3.463748066210084
22.05513784461153,3.544416252638378
22.305764411027567,3.6250844390666708
22.55639097744361,3.705752625494965
22.807017543859647,3.7826382339590916
23.05764411027569,3.8594639844839507
23.308270676691727,3.936289735008809
23.55889724310777,4.013115485533667
23.809523809523807,4.089941236058524
24.06015037593985,4.166601834902326
24.31077694235589,4.243214482277301
24.561403508771928,4.319827129652274
24.81203007518797,4.396439777027248
25.062656641604008,4.473052424402221
25.31328320802005,4.549075553408888
25.563909774436087,4.623357916381312
25.81453634085213,4.697640279353737
26.065162907268167,4.771922642326162
26.31578947368421,4.846205005298588
26.56641604010025,4.920487368271014
26.81704260651629,4.991435710899253
27.06766917293233,5.057375883889871
27.31829573934837,5.123316056880489
27.56892230576441,5.1892562298711065
