y_plus,U_plus
-15.0,0.0
-12.907,-0.1601539419511105
-10.615,-0.4171574535834769
-8.105,-0.6533261895962491
-5.355,-0.7822161310574995
-2.344,-0.7289891149811127
0.955,-0.45230103351368095
4.568,0.0704709646655984
8.525,0.9139569043985191
12.86,2.2352674920143576
17.607,3.9849575889515276
22.807,5.791912174570921
28.503,7.342504427136099
34.741,8.567427856679354
41.574,9.536111109430744
49.058,10.331666959653056
57.256,11.009041609692071
66.234,11.600570053780123
76.068,12.126830652683756
86.84,12.601960529808027
98.638,13.035481377806413
111.56,13.433455759801223
125.714,13.799657391973918
141.216,14.136116639242276
158.196,14.443070888656774
176.794,14.719036345841936
197.165,14.960949604003346
219.477,15.164098726601262
243.915,15.321683409157089
270.682,15.4239479403066
300.0,15.460627171404322
329.318,15.423947945890678
356.085,15.321683432581363
380.523,15.164098776596756
402.835,14.960949699146571
423.206,14.719036500433592
441.804,14.443071121642845
458.784,14.136116976524349
474.286,13.799657870591593
488.44,13.433456429802547
501.362,13.035482311690657
513.16,12.601961860992787
523.932,12.126832575225881
533.766,11.600572827474185
542.744,11.009045542077754
550.942,10.331672300144978
558.426,9.536117841570306
565.259,8.56743556075633
571.497,7.342512399999676
577.193,5.791919557856787
582.393,3.9849639760771165
587.14,2.2352728263699104
591.475,0.9139613210007419
595.432,0.07047493131228763
599.045,-0.4522975360325303
602.344,-0.7289866100210982
605.355,-0.7822146719937741
608.105,-0.6533254388862646
610.615,-0.41715702406360017
612.907,-0.16015377913002732
615.0,0.0
