y_plus_wavy,U_plus
0.0,0.0
1.906,0.9423674084080289
4.113,1.9711835327773422
6.666,3.172420132978983
9.621,4.414299832403645
13.041,5.605027719931297
16.999,6.70223967749808
21.579,7.702404508424854
26.88,8.615187270672722
33.015,9.447244973781755
40.114,10.205402807289602
40.115,10.18962308394412
48.331,10.890619999955364
57.84,11.519041699655434
68.844,12.100576798933938
68.845,12.097504351855884
81.58,12.641566240347679
96.319,13.149147359666523
113.376,13.624416387121347
113.377,13.623308579684327
133.117,14.063765936914706
155.963,14.463262310712375
182.402,14.812311674782384
182.403,14.811299804514706
213.0,15.092704949666867
213.001,15.094135682876537
248.412,15.279714261067875
289.393,15.345765698687805
289.394,15.347380727849004
