n_plus,U_plus
0.0,0.0
0.2506265664160401,0.37381455285338755
0.5012531328320802,0.7476291057067751
0.7518796992481203,1.1214436585601624
1.0025062656641603,1.4082659909068254
1.2531328320802004,1.720527993613862
1.5037593984962405,2.088115928896783
1.7543859649122806,2.4302422418496663
2.0050125313283207,2.718143355141626
2.2556390977443606,2.972018227369606
2.506265664160401,3.185282741207411
2.756892230576441,3.342088589463301
3.007518796992481,3.4841959070979107
3.258145363408521,3.6012622887745187
3.508771929824561,3.7247188414498074
3.7593984962406015,3.8493239768667133
4.010025062656641,3.967323234079829
4.260651629072681,4.080159252419087
4.511278195488721,4.187295590793528
4.761904761904762,4.2857095777405405
5.012531328320802,4.378818403320803
5.263157894736842,4.470010943072385
5.513784461152882,4.556683821495527
5.764411027568922,4.641957433526976
6.015037593984962,4.724666922618552
6.265664160401002,4.805354980931385
6.516290726817042,4.885560797722609
6.7669172932330826,4.965292658043645
7.017543859649122,5.0431748834446
7.268170426065162,5.119360130601073
7.518796992481203,5.192939654374324
7.769423558897243,5.265679690948575
8.020050125313283,5.338060671429546
8.270676691729323,5.409978830250238
8.521303258145362,5.481480661196638
8.771929824561402,5.552331701106483
9.022556390977442,5.622357542530616
9.273182957393484,5.691748178218374
9.523809523809524,5.760991148724246
9.774436090225564,5.830147561938636
10.025062656641603,5.8977618687922195
10.275689223057643,5.964258436049491
10.526315789473683,6.030712634515737
10.776942355889723,6.097104859714003
11.027568922305765,6.163407285191706
11.278195488721805,6.228918409204917
11.528822055137844,6.294429533218129
11.779448621553884,6.358894240975762
12.030075187969924,6.422818756367506
12.280701754385964,6.48662576510954
12.531328320802004,6.548885868423848
12.781954887218044,6.611145971738156
13.032581453634084,6.672526679877391
13.283208020050125,6.732092004418024
13.533834586466165,6.791657328958656
13.784461152882205,6.851020215540801
14.035087719298245,6.910100554737362
14.285714285714285,6.969180893933921
14.536340852130325,7.027589866771238
14.786967418546364,7.084659841781873
15.037593984962406,7.141729816792509
15.288220551378446,7.19868200611203
15.538847117794486,7.253953376865332
15.789473684210526,7.309224747618634
16.040100250626566,7.364496118371937
16.290726817042607,7.418045412232244
16.541353383458645,7.470451020453833
16.791979949874687,7.522856628675423
17.042606516290725,7.57526223689701
17.293233082706767,7.625690744812599
17.543859649122805,7.6759669271819995
17.794486215538846,7.726243109551399
18.045112781954884,7.776430318507117
18.295739348370926,7.824212283183904
18.546365914786968,7.871994247860691
18.796992481203006,7.919776212537476
19.047619047619047,7.967558177214264
19.298245614035086,8.014055995263568
19.548872180451127,8.060425738523627
19.799498746867165,8.106795481783683
20.050125313283207,8.153165225043743
20.30075187969925,8.198060411830046
20.551378446115287,8.241675857933394
20.80200501253133,8.285291304036743
21.052631578947366,8.328906750140092
21.303258145363408,8.372522196243441
21.553884711779446,8.413567332862849
21.804511278195488,8.45432365587766
22.05513784461153,8.495079978892473
22.305764411027567,8.535836301907286
22.55639097744361,8.5765926249221
22.807017543859647,8.615696354250563
23.05764411027569,8.654773931876818
23.308270676691727,8.69385150950307
23.55889724310777,8.732929087129325
23.809523809523807,8.772006664755576
24.06015037593985,8.809113426963687
24.31077694235589,8.845647966754912
24.561403508771928,8.882182506546137
24.81203007518797,8.918717046337358
25.062656641604008,8.95525158612858
25.31328320802005,8.991184364253504
25.563909774436087,9.025340223582141
25.81453634085213,9.059496082910776
26.065162907268167,9.09365194223941
26.31578947368421,9.127807801568045
26.56641604010025,9.16196366089668
26.81704260651629,9.195278126086848
27.06766917293233,9.227328698396192
27.31829573934837,9.259379270705534
27.56892230576441,9.291429843014877
27.819548872180448,9.32348041532422
28.07017543859649,9.355530987633564
28.32080200501253,9.387212372718974
28.57142857142857,9.417370983727277
28.82205513784461,9.447529594735581
29.07268170426065,9.477688205743883
29.32330827067669,9.507846816752187
29.57393483709273,9.53800542776049
29.82456140350877,9.568164038768794
30.075187969924812,9.59709844197749
30.32581453634085,9.625277224246677
30.576441102756892,9.653456006515862
30.82706766917293,9.681634788785049
31.07769423558897,9.709813571054234
31.32832080200501,9.73799235332342
31.57894736842105,9.766171135592607
31.82957393483709,9.792927194078844
32.08020050125313,9.818906811372683
32.33082706766917,9.844886428666518
32.581453634085214,9.870866045960355
32.83208020050125,9.89684566325419
33.08270676691729,9.922825280548025
33.33333333333333,9.948804897841862
33.583959899749374,9.97448666142832
33.83458646616541,9.999308450098221
34.08521303258145,10.024130238768125
34.335839598997495,10.048952027438027
34.58646616541353,10.07377381610793
34.83709273182957,10.098595604777833
35.08771929824561,10.123417393447735
35.338345864661655,10.148239182117637
35.58897243107769,10.172241343435031
35.83959899749373,10.195130890036578
36.09022556390977,10.218020436638124
36.340852130325814,10.240909983239671
36.59147869674185,10.263799529841219
36.84210526315789,10.286689076442762
37.092731829573935,10.30957862304431
37.34335839598997,10.332468169645857
37.59398496240601,10.355179419721896
37.84461152882205,10.376597061644805
38.095238095238095,10.398014703567716
38.34586466165413,10.419432345490627
38.59649122807017,10.440849987413536
38.847117794486216,10.462267629336445
39.097744360902254,10.483685271259356
39.34837092731829,10.505102913182267
39.59899749373433,10.526520555105176
39.849624060150376,10.54761307653327
40.100250626566414,10.56801439519719
40.35087719298245,10.58841571386111
40.6015037593985,10.60881703252503
40.852130325814535,10.62921835118895
41.10275689223057,10.649619669852868
41.35338345864661,10.67002098851679
41.60401002506266,10.69042230718071
41.854636591478695,10.710823625844625
42.10526315789473,10.731224944508549
42.35588972431078,10.749827598614196
42.606516290726816,10.768413166761507
42.857142857142854,10.786998734908817
43.10776942355889,10.805584303056126
43.35839598997494,10.82416987120344
43.609022556390975,10.84275543935075
43.859649122807014,10.861341007498059
44.11027568922306,10.87992657564537
44.3609022556391,10.89851214379268
44.611528822055135,10.917035615152155
44.86215538847117,10.93500953125169
45.11278195488722,10.952983447351231
45.363408521303256,10.970957363450768
45.614035087719294,10.988931279550306
45.86466165413533,11.006905195649843
46.11528822055138,11.02487911174938
46.365914786967416,11.042853027848917
46.616541353383454,11.060826943948454
46.8671679197995,11.078800860047991
47.11779448621554,11.096774776147528
47.368421052631575,11.113677928662625
47.61904761904761,11.12992232948859
47.86967418546366,11.146166730314551
48.1203007518797,11.162411131140512
48.370927318295735,11.178655531966477
48.62155388471178,11.194899932792438
48.87218045112782,11.211144333618401
49.122807017543856,11.227388734444364
49.373433583959894,11.243633135270326
49.62406015037594,11.259877536096287
49.87468671679198,11.276121936922252
50.125313283208015,11.292066032353556
50.37593984962406,11.307718996968532
50.6265664160401,11.32337196158351
50.87719298245614,11.339024926198487
51.127819548872175,11.354677890813461
51.37844611528822,11.370330855428438
51.62907268170426,11.385983820043414
51.879699248120296,11.401636784658393
52.130325814536334,11.417289749273367
52.38095238095238,11.432942713888345
52.63157894736842,11.44859567850332
52.882205513784456,11.464248643118298
53.1328320802005,11.478861837182894
53.38345864661654,11.493089910227512
53.63408521303258,11.507317983272133
53.884711779448615,11.521546056316756
54.13533834586466,11.535774129361377
54.3859649122807,11.550002202406
54.63659147869674,11.564230275450623
54.88721804511278,11.578458348495243
55.13784461152882,11.592686421539863
55.38847117794486,11.606914494584483
55.639097744360896,11.621142567629109
55.88972431077694,11.63537064067373
56.14035087719298,11.649465950097843
56.39097744360902,11.663152130206704
56.64160401002506,11.676838310315567
56.8922305764411,11.690524490424432
57.14285714285714,11.704210670533294
57.39348370927318,11.717896850642155
57.64411027568922,11.731583030751018
57.89473684210526,11.745269210859883
58.1453634085213,11.758955390968744
58.39598997493734,11.772641571077607
58.64661654135338,11.78632775118647
58.89724310776942,11.800013931295334
59.14786967418546,11.813700111404199
59.3984962406015,11.827372558221235
59.64912280701754,11.839832247259436
59.89974937343358,11.852291936297634
60.150375939849624,11.864751625335833
60.40100250626566,11.87721131437403
60.6516290726817,11.889671003412232
60.90225563909774,11.902130692450429
61.152882205513784,11.91459038148863
61.40350877192982,11.927050070526828
61.65413533834586,11.939509759565027
61.9047619047619,11.951969448603226
62.15538847117794,11.964429137641424
62.40601503759398,11.976888826679623
62.65664160401002,11.989348515717824
62.907268170426065,12.001808204756022
63.1578947368421,12.013768437716047
63.40852130325814,12.025720222484251
63.65914786967418,12.037672007252453
63.909774436090224,12.049623792020661
64.16040100250626,12.061575576788863
64.41102756892231,12.073527361557067
64.66165413533834,12.085479146325273
64.91228070175438,12.097430931093477
65.16290726817043,12.109382715861681
65.41353383458646,12.121334500629885
65.6641604010025,12.13328628539809
65.91478696741854,12.145238070166295
66.16541353383458,12.157189854934497
66.41604010025063,12.169141639702703
66.66666666666666,12.180976877684577
66.9172932330827,12.191905119764181
67.16791979949875,12.202833361843787
67.41854636591478,12.213761603923391
67.66917293233082,12.224689846002999
67.91979949874687,12.235618088082603
68.1704260651629,12.246546330162207
68.42105263157895,12.257474572241813
68.67167919799499,12.26840281432142
68.92230576441102,12.279331056401023
69.17293233082707,12.29025929848063
69.4235588972431,12.301187540560234
69.67418546365914,12.31211578263984
69.92481203007519,12.323044024719444
70.17543859649122,12.33397226679905
70.42606516290726,12.344900508878652
70.67669172932331,12.355646721111311
70.92731829573934,12.36605812006991
71.17794486215539,12.37646951902851
71.42857142857143,12.386880917987106
71.67919799498746,12.397292316945702
71.9298245614035,12.407703715904303
72.18045112781954,12.418115114862902
72.43107769423558,12.428526513821499
72.68170426065163,12.438937912780098
72.93233082706766,12.449349311738695
73.1829573934837,12.459760710697296
73.43358395989975,12.470172109655893
73.68421052631578,12.480583508614492
73.93483709273183,12.490994907573091
74.18546365914787,12.501406306531688
74.4360902255639,12.511817705490287
74.68671679197995,12.522229104448886
74.93734335839599,12.532058416020615
75.18796992481202,12.541567108706422
75.43859649122807,12.55107580139223
75.6892230576441,12.56058449407804
75.93984962406014,12.570093186763847
76.19047619047619,12.579601879449658
76.44110275689222,12.589110572135464
76.69172932330827,12.598619264821274
76.94235588972431,12.608127957507081
77.19298245614034,12.61763665019289
77.44360902255639,12.627145342878697
77.69423558897243,12.636654035564508
77.94486215538846,12.646162728250316
78.19548872180451,12.655671420936125
78.44611528822055,12.665180113621933
78.69674185463658,12.674688806307742
78.94736842105263,12.684197498993552
79.19799498746866,12.69370619167936
79.4486215538847,12.702831684281911
79.69924812030075,12.711930542476258
79.94987468671678,12.721029400670604
80.20050125313283,12.730128258864953
80.45112781954887,12.7392271170593
80.7017543859649,12.748325975253648
80.95238095238095,12.757424833447999
81.203007518797,12.766523691642346
81.45363408521303,12.775622549836692
81.70426065162907,12.784721408031041
81.9548872180451,12.793820266225389
82.20551378446115,12.802919124419736
82.45614035087719,12.812017982614085
82.70676691729322,12.82111684080843
82.95739348370927,12.83021569900278
83.20802005012531,12.839314557197127
83.45864661654134,12.848413415391475
83.70927318295739,12.857512273585824
83.95989974937343,12.86647441569328
84.21052631578947,12.874732513325949
84.46115288220551,12.882990610958618
84.71177944862156,12.89124870859129
84.96240601503759,12.899506806223956
85.21303258145363,12.907764903856627
85.46365914786966,12.916023001489295
85.71428571428571,12.924281099121965
85.96491228070175,12.93253919675463
86.21553884711778,12.9407972943873
86.46616541353383,12.94905539201997
86.71679197994987,12.95731348965264
86.9674185463659,12.965571587285309
87.21804511278195,12.973829684917975
87.468671679198,12.982087782550646
87.71929824561403,12.990345880183314
87.96992481203007,12.998603977815984
88.22055137844612,13.006862075448652
88.47117794486215,13.01512017308132
88.7218045112782,13.02337827071399
88.97243107769422,13.031545577577454
89.22305764411027,13.03945959369306
89.47368421052632,13.047373609808666
89.72431077694235,13.05528762592427
89.97493734335839,13.063201642039875
90.22556390977444,13.071115658155483
90.47619047619047,13.079029674271085
90.72681704260651,13.086943690386693
90.97744360902256,13.094857706502296
91.22807017543859,13.102771722617902
91.47869674185463,13.110685738733512
91.72932330827066,13.118599754849114
91.97994987468671,13.12651377096472
92.23057644110276,13.134427787080325
92.48120300751879,13.14234180319593
92.73182957393483,13.150255819311537
92.98245614035088,13.158169835427142
93.23308270676691,13.166083851542748
93.48370927318295,13.17399786765835
93.734335839599,13.181911883773958
93.98496240601503,13.189825899889565
94.23558897243107,13.197610490998432
94.48621553884712,13.20476849116416
94.73684210526315,13.211926491329889
94.9874686716792,13.219084491495618
95.23809523809523,13.226242491661347
95.48872180451127,13.233400491827073
95.73934837092732,13.240558491992804
95.98997493734335,13.24771649215853
96.2406015037594,13.254874492324259
96.49122807017544,13.26203249248999
96.74185463659147,13.269190492655717
96.99248120300751,13.276348492821446
97.24310776942356,13.283506492987174
