y_plus_wavy,U_plus
0.0,0.0
1.955,0.2712704991099149
4.096,0.9057363657189114
6.441,1.7453924355737123
9.01,2.6855692553395314
11.823,3.6998155042303367
14.904,4.769759765217537
18.28,5.843484546929681
21.976,6.869003509548385
26.025,7.812972126674092
26.026,7.799076383035623
30.46,8.643879395749135
30.461,8.631628820900803
35.318,9.364048908123962
40.639,9.997999546422713
46.466,10.561130651006646
52.849,11.070043161242717
52.85,11.069015193173913
59.841,11.535929175756127
67.498,11.967167260686933
75.885,12.365909984013044
75.886,12.369838040771796
85.072,12.746876353617987
85.073,12.745370171117392
95.134,13.101597650722827
95.135,13.102701528486708
106.155,13.436985464047103
106.156,13.437917777047431
118.227,13.753990617875717
131.448,14.050344288104348
131.449,14.051975588068492
145.93,14.329941709463043
145.931,14.330544760920713
161.792,14.587807318845652
161.793,14.588184118212697
179.166,14.82229709246533
179.167,14.821667392865217
198.195,15.029256023514673
198.196,15.02948825034758
219.038,15.20470502967128
219.039,15.204261678471738
241.867,15.341383168461306
241.868,15.341225358342358
266.871,15.429403862991304
266.872,15.430029605581936
266.873,15.429603659439131
294.259,15.461039618892755
294.26,15.461351894944903
