y_plus,U_plus
-10.607,0.0
-10.606,0.0
-8.544,-0.3528417189848
-8.543,-0.3512277403079343
-6.284,-0.74364514924016
-6.283,-0.7414844321411523
-3.808,-0.9668000316192427
-3.807,-0.962977574755748
-1.097,-0.8570443990279201
-1.096,-0.8853527736350622
1.873,-0.4542061271610072
1.874,-0.45197846050738166
5.125,0.26770405477832
5.126,0.23586142482717662
8.688,1.1932647478428893
8.689,1.1546075359201156
12.59,2.379593559248532
12.591,2.3386615327138447
16.864,3.7948463920101325
16.865,3.763136212842973
21.546,5.32090787002461
21.547,5.315388892448253
26.673,6.795357971106667
26.674,6.788632382875727
32.289,8.043255014403199
32.29,8.0436481138495
38.441,9.062874234254254
38.442,9.062499537225818
45.178,9.9031765430096
45.179,9.89970346562569
52.558,10.611285977291335
52.559,10.60710046532675
60.641,11.227940108694666
60.642,11.223616463233249
69.494,11.773992757456
69.495,11.772257898256907
79.191,12.265259571168
79.192,12.264360689400476
89.813,12.712549807174916
101.446,13.124428806981001
101.447,13.123086534794
114.188,13.504107228640953
114.189,13.502219092752
128.144,13.855359527782001
128.145,13.854360194841167
143.431,14.178511580916501
160.174,14.474623929167624
178.513,14.741441325817501
198.599,14.975768410764625
220.6,15.172839141037166
244.697,15.325923493721916
271.091,15.425228584535082
300.0,15.460744588080543
328.909,15.4252285922285
355.303,15.325923512798791
379.4,15.172839186960834
401.401,14.975768495397082
421.487,14.741441464648958
439.826,14.474624143353209
456.569,14.178511891403877
471.855,13.854360780863333
471.856,13.855359825855999
485.811,13.502219960688
485.812,13.504107802719716
498.553,13.123087806156335
498.554,13.12442951603022
510.187,12.712551001290414
520.808,12.264362379829285
520.809,12.265261322064001
530.505,11.772260323597715
530.506,11.773995124288
539.358,11.223620060084
539.359,11.227943332574
547.441,10.607105068846
547.442,10.611290702020002
554.821,9.899709256094095
554.822,9.903184025312001
561.558,9.06250713547285
561.559,9.062881186829156
567.71,8.043655205898776
567.711,8.0432670314528
573.326,6.788639373185026
573.327,6.795366920574845
578.453,5.315402384521136
578.454,5.320913138869355
583.135,3.7631435197321945
583.136,3.7948510062206657
587.409,2.3386691085423386
587.41,2.3795946219070654
591.311,1.154616712586919
591.312,1.1932634624060803
594.874,0.23586731335702088
594.875,0.26769703675744005
598.126,-0.45196108967787785
598.127,-0.45420801329806065
601.096,-0.8853476598045156
601.097,-0.8570496460757866
603.807,-0.9629731845426734
603.808,-0.9668030481789494
606.283,-0.7414845391572342
606.284,-0.74364999511304
608.543,-0.35122792470942
608.544,-0.35284375404008
610.606,0.0
610.607,0.0
