y_plus,U_plus
13.858,0.0
13.859,0.0
15.759,2.8601133053332517
17.841,4.038684215551684
20.121,4.900635002220771
20.122,4.918315330367786
22.619,5.691694065441927
22.62,5.669338850520589
25.355,6.452868824912651
28.351,7.195817604691275
28.352,7.216078824325751
31.633,7.914765391344278
31.634,7.934148220064988
35.228,8.592281911939608
35.229,8.587840183945453
39.165,9.187374075833572
39.166,9.194334069409447
43.478,9.736390295047832
43.479,9.741112282903883
48.202,10.236041994185596
53.375,10.692691028542857
53.376,10.69608457970224
59.042,11.122242895642858
59.043,11.125709239309769
65.249,11.526983605117858
65.25,11.530460763487872
72.048,11.913436535669737
79.494,12.277721057806193
79.495,12.278352212114815
87.65,12.626418774862127
87.651,12.624641125298957
96.583,12.955831924992857
96.584,12.958322079561416
106.368,13.275656403658438
117.085,13.57904118336234
128.823,13.866706957104231
128.824,13.868644951440595
141.68,14.14128531682857
141.681,14.142670524451606
155.763,14.400772224300207
171.187,14.640918895177878
188.081,14.85933178032857
188.082,14.86022344230924
206.586,15.054627132497059
226.854,15.219613706241635
249.053,15.348588660929494
273.368,15.432008823907225
300.0,15.461505765191715
326.632,15.43200883473678
350.947,15.348588682151465
373.146,15.219613746952424
393.414,15.054627204832297
411.918,14.860223540221694
411.919,14.859332007517857
428.813,14.640919067919748
444.237,14.400772470031683
458.319,14.14267083444591
458.32,14.141285804017857
471.176,13.868645363883003
471.177,13.86670750820463
482.915,13.57904176930602
493.632,13.27565716772377
503.416,12.958323029145177
503.417,12.955833240939286
512.349,12.624642760702185
512.35,12.626419862856702
520.505,12.278354181223149
520.506,12.277722470298155
527.952,11.913438737403819
534.75,11.530463633946722
534.751,11.526986362957143
540.957,11.125712913259706
540.958,11.122246390996429
546.624,10.696089129149737
546.625,10.692695551410713
551.798,10.236047486777919
556.521,9.741117953429695
556.522,9.736397397431473
560.834,9.194340913473653
560.835,9.187382891957501
564.771,8.58784617656719
564.772,8.592290360404967
568.366,7.934154407076207
568.367,7.914775656797964
571.648,7.216084882246491
571.649,7.1958280242931485
574.645,6.452876290842113
577.38,5.669347102844577
577.381,5.691700680168442
579.878,4.918320686778008
579.879,4.900643163641601
582.159,4.038689819838508
584.241,2.860117696103344
586.141,0.0
586.142,0.0
