y_plus,U_plus
-0.001,0.0
0.0,0.0
0.001,0.0
1.992,-0.4433393796067169
1.993,-0.4283135719308236
1.994,-0.48778643823876866
4.175,-0.3516031951562004
4.176,-0.35324499945398474
4.177,-0.4142961332084046
6.565,0.12788400347695814
6.566,0.1567945752766032
6.567,0.1547463411133811
6.568,0.09745050679780146
9.184,0.9442013980530564
9.185,0.952360788926945
9.186,0.941766759281618
12.052,1.8871469149066737
12.053,1.90671001421026
12.054,1.9101149542090616
15.194,2.9895441290600058
15.195,3.0032468200723597
15.196,3.0007159623722264
18.635,4.177631627281727
18.636,4.18581603995238
18.637,4.197832758172623
22.404,5.401245044971554
22.405,5.402081798567339
22.406,5.426541572918583
26.532,6.586997212496795
26.533,6.579949601501656
26.534,6.60996353869452
31.054,7.667312374478044
31.055,7.671410352273005
31.056,7.685089808261369
36.006,8.606646682116468
36.007,8.597757286836128
36.008,8.619903113958337
41.43,9.408820754571432
41.431,9.407415555115199
41.432,9.410923098587277
47.372,10.095534308573736
47.373,10.097678670234274
47.374,10.101878776704549
53.879,10.697834954000003
53.88,10.69737384605468
53.881,10.701920322965098
61.007,11.235508624849176
61.008,11.23657464173317
61.009,11.242085174515154
68.814,11.723149663874983
68.815,11.72450190112336
68.816,11.728952490312771
77.365,12.17047693132384
77.366,12.171659613870444
77.367,12.175554897353354
86.731,12.58446316804632
86.732,12.58655520065314
86.733,12.587370765113636
96.989,12.970594710342858
96.99,12.969743275721607
96.991,12.97248407544345
108.226,13.33054537335502
108.227,13.332582046571698
120.533,13.668200264463758
120.534,13.67023601807684
134.012,13.984399597468832
134.013,13.984428054307589
134.014,13.985384179545454
148.777,14.27777098335994
148.778,14.279213382709235
164.948,14.548628433919971
164.949,14.549306571113476
182.661,14.794139816267027
182.662,14.795218020065477
202.061,15.010587328440215
202.062,15.011059517296442
223.311,15.193619911079766
246.585,15.335792038360273
246.586,15.33612845579616
272.078,15.428254288646164
300.0,15.461059525290532
327.922,15.428254298192488
353.414,15.336128439013354
353.415,15.335792125166336
376.689,15.193619956902506
397.938,15.011059522551395
397.939,15.01058753522364
417.338,14.795218090424243
417.339,14.794139967879168
435.051,14.549306668285215
435.052,14.54862879993844
451.222,14.27921353554329
451.223,14.277771345662904
465.986,13.985384543454547
465.987,13.984428373907372
465.988,13.984400196529222
479.466,13.670236364569988
479.467,13.668200916675772
491.773,13.332582520548431
491.774,13.330546347549106
503.009,12.972484748549784
503.01,12.969744583056126
503.011,12.970595926971429
513.267,12.587372098272729
513.268,12.586556210979932
513.269,12.584464932838975
522.633,12.175556656666668
522.634,12.171661053293212
522.635,12.1704791792085
531.184,11.72895501428788
531.185,11.724504037299077
531.186,11.723152491853698
538.991,11.24208858387987
538.992,11.236577815686445
538.993,11.235512189991914
546.119,10.701924703479168
546.12,10.697378483803822
546.121,10.697839239390477
552.626,10.101883658136366
552.627,10.09768454854024
552.628,10.095539855464972
558.568,9.410929841892846
558.569,9.407422741800733
558.57,9.408826049668574
563.992,8.61990918449304
563.993,8.597766645142908
563.994,8.606654156406863
568.944,7.685094459945459
568.945,7.67141846916658
568.946,7.667320737802953
573.466,6.60996868438045
573.467,6.579958937067443
573.468,6.587006560427515
577.594,5.4265458240148305
577.595,5.402089547444408
577.596,5.401255551731602
581.363,4.197835994439254
581.364,4.185821443255589
581.365,4.177643277993678
584.804,3.0007181565015553
584.805,3.003249600481573
584.806,2.9895562467761194
587.946,1.910115809989123
587.947,1.9067257817591532
587.948,1.887149304870483
590.814,0.9417669055986729
590.815,0.95236323312726
590.816,0.9442117475528833
593.432,0.09745022148325597
593.433,0.1547444906420652
593.434,0.1568042503092949
593.435,0.1278854712308629
595.823,-0.4142967105884045
595.824,-0.3532473434097363
595.825,-0.3515995796708726
598.006,-0.4877866070561836
598.007,-0.42831591827898347
598.008,-0.44333842132202705
599.999,0.0
600.0,0.0
600.001,0.0
