y_plus,U_plus
-0.001,0.0
-0.0,0.0
0.001,0.0
1.975,-0.23902881320397684
1.976,-0.1996866458996666
1.977,-0.24022026785501766
4.262,-0.2946512817199999
4.263,-0.22544351975016352
4.264,-0.22050216006999823
4.265,-0.26378788198534464
6.909,-0.031305505977999144
6.91,0.05782913354364441
6.911,0.1118200386730065
6.912,0.04025686210231155
9.973,0.7188734752068348
9.974,0.8875398189900015
9.975,0.8145430606559938
13.518,1.8703704863707677
13.519,2.00184429294552
13.52,1.979068053534786
17.621,3.433827036151726
17.622,3.4677217587200015
17.623,3.4632346527629427
22.369,5.08621277067889
22.37,5.087957738462933
22.371,5.081750048648631
27.864,6.664405350651668
27.865,6.6355510172744845
27.866,6.634715213689663
34.224,8.016990897112098
34.225,7.97224688358
34.226,8.00053995160535
41.584,9.157695578932806
41.585,9.152870072300008
41.586,9.158421174045863
50.101,10.13594613495
50.102,10.12261570490862
50.103,10.128374026882934
59.959,10.95900113507632
59.96,10.959571166993104
71.367,11.68501563732138
71.368,11.685253901767243
84.569,12.33556667175
84.57,12.330600122986207
84.571,12.332873932920691
99.848,12.921271784
99.849,12.919532379146553
99.85,12.920520933775864
117.531,13.458308880463983
117.532,13.456125831142241
137.995,13.94761721432529
137.996,13.945841292426724
161.678,14.387368116000001
161.679,14.385639709989462
189.087,14.765933909972645
189.088,14.767072557615517
220.807,15.071344973366665
257.516,15.27299550449751
257.517,15.274102401441379
300.0,15.346201214843514
342.483,15.274100181672415
342.484,15.272993399437931
379.193,15.07134094743202
410.912,14.767066448624139
410.913,14.765928081115401
438.321,14.385632109035825
438.322,14.387360832
462.004,13.945832216300861
462.005,13.947608714393871
482.468,13.456115730547413
482.469,13.458300217566283
500.15,12.920510022320691
500.151,12.919523877914369
500.152,12.9212641605
515.429,12.332864294806898
515.43,12.330594586137932
515.431,12.335561431133334
528.632,11.685251521668967
528.633,11.685015401897703
540.04,10.959582915434485
540.041,10.959008554930346
549.897,10.128399237583107
549.898,10.122632401151035
549.899,10.135962251741667
558.414,9.15844426627345
558.415,9.152902348590006
558.416,9.157718511003079
565.774,8.000560239890351
565.775,7.97226995048
565.776,8.017012850592357
572.134,6.634729242761733
572.135,6.635570331477358
572.136,6.664413003061667
577.629,5.081764709268976
577.63,5.087971598007244
577.631,5.086214269860768
582.377,3.4632513982558737
582.378,3.467725760650002
582.379,3.4338294724684504
586.48,1.9790819482052
586.481,2.0018495172244855
586.482,1.870371500610461
590.025,0.8145503278540075
590.026,0.8875405228370012
590.027,0.7188771140668633
593.088,0.04027191703089775
593.089,0.1118044796530065
593.09,0.057830858629201315
593.091,-0.03129905865499912
595.735,-0.26378494565086186
595.736,-0.22051501325099826
595.737,-0.22544293563991402
595.738,-0.29464393054499993
598.023,-0.2402252126799142
598.024,-0.1996868149773333
598.025,-0.2390261778984535
599.999,0.0
600.0,0.0
600.001,0.0
