y_plus,U_plus
-10.607,0.0
-10.606,0.0
-8.538,-0.21815477775657796
-8.537,-0.24695939488486524
-5.616,-0.4913445832629955
-5.615,-0.5719803906279632
-1.49,-0.4033017699294282
-1.489,-0.5525632266983194
4.336,0.4769721916989684
4.337,0.38068273812927056
12.563,2.2671117284665554
12.564,2.229554807421318
24.181,4.990978168602145
24.182,4.900619604771359
40.587,7.939040751320519
63.753,10.551473933074774
96.465,12.598286144899108
96.466,12.588186277499364
142.659,14.078561560913101
207.889,14.984461787509026
300.0,15.297777752612417
392.111,14.984460089847099
457.341,14.078560190342158
503.534,12.588186120129567
503.535,12.598285837324868
536.247,10.551474868379715
559.413,7.9390420512934
575.818,4.900620354445385
575.819,4.99097926743325
587.436,2.229555096526031
587.437,2.2671115928270744
595.663,0.38068269333244253
595.664,0.47697138599429734
601.489,-0.5525640279929727
601.49,-0.40330165640658666
605.615,-0.5719810070205598
605.616,-0.49134449018130927
608.537,-0.2469594559599443
608.538,-0.21815495068992696
610.606,0.0
610.607,0.0
