y_plus,U_plus
-10.607,0.0
-10.606,0.0
-8.541,-0.13563656115090975
-8.54,-0.13566493014274833
-6.227,-0.2974185773920448
-6.226,-0.29712898442937463
-3.635,-0.4294422156757548
-3.634,-0.4274179921797977
-0.733,-0.4731663174557962
-0.732,-0.4802350291639784
-0.731,-0.4786879608177238
2.518,-0.3515061388699564
2.519,-0.35298824075144186
2.52,-0.36701004362942197
6.16,0.09293207346497497
6.161,0.07187594077603882
10.238,1.051233833731563
10.239,1.050751094107842
14.805,2.6417142124595925
14.806,2.662988714888045
14.807,2.604728388175518
19.921,4.592989029143621
19.922,4.603736859219741
25.65,6.4652961940317395
25.651,6.4827193156688505
25.652,6.473187630464171
32.067,8.012039158400436
32.068,8.021797344839168
32.069,8.0186334865709
39.254,9.209997812183044
39.255,9.215154528428059
39.256,9.217986440351842
47.304,10.16000160515082
47.305,10.164507409356194
56.32,10.948732220160977
56.321,10.94564890149423
66.417,11.622076684118229
66.418,11.623405748415257
77.726,12.21742054026906
77.727,12.21867927497911
90.392,12.75246810670968
90.393,12.753771290447755
104.578,13.239247151935407
104.579,13.240458158360116
120.466,13.684624875507337
120.467,13.684997312565038
138.261,14.090710638361141
138.262,14.090984618843036
158.192,14.457919678741916
180.514,14.782722927724143
205.514,15.058728400220746
205.515,15.059115239586422
233.515,15.276341149712678
264.876,15.418759354074451
300.0,15.470161809114142
335.124,15.41875977513859
366.485,15.276341951867922
394.485,15.059116226693735
394.486,15.058729849747605
419.486,14.782724407544038
441.808,14.457921441417682
461.738,14.090986627292443
461.739,14.090712613585326
479.533,13.684999550933144
479.534,13.684626837426087
495.421,13.240460069307776
495.422,13.23924979091521
509.607,12.753772651224887
509.608,12.752470850832326
522.273,12.218678680130296
522.274,12.21742451015748
533.582,11.623401723178995
533.583,11.6220834241048
543.679,10.94564565704936
543.68,10.948731920761835
552.695,10.164504736180742
552.696,10.160001129191334
560.744,9.217985725319961
560.745,9.215151703775062
560.746,9.209985374926088
567.931,8.018621207616798
567.932,8.021797953212381
567.933,8.012015762765216
574.348,6.473175063283145
574.349,6.482717549554117
574.35,6.465262445961305
580.078,4.603702727156231
580.079,4.59301947747073
585.193,2.6047234520560303
585.194,2.6629851047961504
585.195,2.6416931858601087
589.761,1.0507153621183911
589.762,1.051277683365462
593.839,0.0718435832861042
593.84,0.09295613912854937
597.48,-0.3670174347046955
597.481,-0.35298648468365357
597.482,-0.35151343966721726
600.731,-0.4786864398564161
600.732,-0.48023884196909283
600.733,-0.47316805353175545
603.634,-0.4274244148390926
603.635,-0.4294381126534919
606.226,-0.29713089658398967
606.227,-0.29741702612152554
608.54,-0.13566556724046366
608.541,-0.13563610236348236
610.606,0.0
610.607,0.0
