y_plus,U_plus
-0.001,0.0
0.0,0.0
0.001,0.0
1.994,-0.4584770878017122
1.995,-0.43382430288073764
1.996,-0.44111699011010225
1.997,-0.48610772713209993
4.229,-0.36017202249447194
4.23,-0.32900158050871964
4.231,-0.3395865792862251
4.232,-0.40086458437499545
6.733,0.1984503122872464
6.734,0.21732573499326568
6.735,0.16364486976030027
9.536,1.0646218683708528
9.537,1.0527662448726947
9.538,1.0674027507382935
12.676,2.105049374087626
12.677,2.1212023030529084
12.678,2.1245176915484913
16.193,3.331254036264596
16.194,3.3266333800584773
16.195,3.336801040662476
20.132,4.652412077418816
20.133,4.642225009867608
20.134,4.662983977190344
24.544,5.992952470972784
24.545,6.004128843829946
24.546,6.013385574738642
29.485,7.270130404715819
29.486,7.276267766237136
29.487,7.289244883177276
35.018,8.401985852914288
35.019,8.400796479152392
35.02,8.406835023787021
41.216,9.361812240660955
41.217,9.360797489218262
41.218,9.36510611527321
48.158,10.170525687921002
48.159,10.168141620076966
48.16,10.178180711892535
55.933,10.866956241454076
55.934,10.870072538613483
55.935,10.872031183295455
64.64,11.481743660990478
64.641,11.481328113791966
64.642,11.485578594076841
74.393,12.034550785747442
74.394,12.037224776052254
74.395,12.037782143000001
85.316,12.53913115605789
85.317,12.54136258448033
97.549,13.004107020114287
97.55,13.00361539754387
97.551,13.006603831912699
111.251,13.4337902939918
111.252,13.435086409930056
126.597,13.832287080106502
126.598,13.833301759059044
143.784,14.199965981652895
143.785,14.2007879547925
163.034,14.53518619201501
163.035,14.53585755518352
184.594,14.833948739054932
184.595,14.834897678718074
208.741,15.089466631285665
235.785,15.290968637646928
235.786,15.291320812447017
266.075,15.423194658401869
266.076,15.423551737204544
300.0,15.470577696368006
333.924,15.423552078181817
333.925,15.423195032583163
364.214,15.291321545122099
364.215,15.290969271097019
391.259,15.089467636396712
415.405,14.834898898718073
415.406,14.833950031035885
436.965,14.535859130323413
436.966,14.535187585252524
456.215,14.200789702964832
456.216,14.199967595722429
473.402,13.833303597634757
473.403,13.83228888679411
488.748,13.435088229701833
488.749,13.433792203537116
502.449,13.006605893039684
502.45,13.003616746563354
502.451,13.004108786266668
514.683,12.541364322163655
514.684,12.53913130984004
525.605,12.037782030431819
525.606,12.037227417495284
525.607,12.03454800731627
535.358,11.485579298480792
535.359,11.481327556942425
535.36,11.481735825352382
544.065,10.872026649909092
544.066,10.87007381329316
544.067,10.866951101505572
551.84,10.178175415515945
551.841,10.168137239759108
551.842,10.170526456907766
558.782,9.365093672447278
558.783,9.360802678931286
558.784,9.361829614434289
564.98,8.406815532252411
564.981,8.400803731349665
564.982,8.402013642019051
570.513,7.28923743978864
570.514,7.276242750965848
570.515,7.27013988178025
575.454,6.013377367843187
575.455,6.004110745613616
575.456,5.992946774483769
579.866,4.662963185837206
579.867,4.642265429680217
579.868,4.65236062746847
583.805,3.3367831521363667
583.806,3.326696386781304
583.807,3.3311750934765225
587.322,2.1245325042859626
587.323,2.1211580389734417
587.324,2.1049714962209594
590.462,1.0674222711166406
590.463,1.052784700824347
590.464,1.0645271972955477
593.265,0.16364574579553132
593.266,0.2173577415712622
593.267,0.19840248386630308
595.768,-0.4008659174140863
595.769,-0.33956896486323984
595.77,-0.32902010603162085
595.771,-0.3602167645230434
598.003,-0.4861109849622726
598.004,-0.441108857483256
598.005,-0.43382541227534677
598.006,-0.45849472807066466
599.999,0.0
600.0,0.0
600.001,0.0
