y_plus,U_plus
15.0,0.0
16.878,3.069119630867328
19.05,4.297287673869942
21.565,5.207770678270641
24.475,6.012141391431542
27.843,6.8050210909651305
31.741,7.606398676568118
36.252,8.400290150487086
41.472,9.16030014792458
47.514,9.869859349937542
54.505,10.52757101223608
62.597,11.138797687315027
71.962,11.710185157523824
82.799,12.24775674697706
95.342,12.755633285795138
109.857,13.235814699042907
126.655,13.688034575424492
146.096,14.109372675109153
168.595,14.493617705468699
194.633,14.83029462337713
224.767,15.102424001643245
259.641,15.28233549267238
300.0,15.347014442477994
340.359,15.28233348342484
375.233,15.102420231316822
405.367,14.830289081776643
431.405,14.49361061613324
453.904,14.10936432580687
473.345,13.688025330177947
490.143,13.235805132148815
504.658,12.755624459840085
517.201,12.247750409191582
528.038,11.710183648952384
537.403,11.138803541630617
545.495,10.527585842199924
552.486,9.869882207833237
558.528,9.160326631238037
563.748,8.400313877740043
568.259,7.60641547648143
572.157,6.805031676633259
575.525,6.012148562184057
578.435,5.207774750982191
580.95,4.297289699267573
583.122,3.0691160485497484
585.0,0.0
